"species"	"x"	"y"
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-38.3242	-12.6975
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-43.1417	-11.0894
"Trigona spinipes"	-43.1417	-11.0894
"Trigona spinipes"	-43.1417	-11.0894
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.5589	-12.5289
"Trigona spinipes"	-38.5108	-12.9711
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-43.1417	-11.0894
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-38.5108	-12.9711
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-43.1417	-11.0894
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-41.39	-12.5631
"Trigona spinipes"	-38.5108	-12.9711
"Trigona spinipes"	-38.5108	-12.9711
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-40.9708	-9.1619
"Trigona spinipes"	-38.5108	-12.9711
"Trigona spinipes"	-38.5108	-12.9711
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-40.708	-9.1619
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-39.8589	-12.87
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-38.2547	-9.3381
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-41.8275	-12.7017
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
"Trigona spinipes"	-39.17	-12.7794
